fips,wua_wind,wua_scaled,eard_wind,eard_scaled,eard_diff,eard_ratio
13185,452834.0,491458.0,304.91124556,330.91832972000003,26.007084160000034,1.0852939487759312
13189,3901.0,5410.0,2.62669934,3.6427694,1.01607006,1.3868238913099207
13191,193113.0,210204.0,130.03070742,141.53876136,11.508053939999996,1.0885025865684859
13193,28391.0,31257.0,19.11679594,21.04658838,1.92979244,1.100947483357402
13195,21012.0,21046.0,14.14822008,14.17111364,0.02289355999999998,1.0016181229773462
13197,20145.0,23359.0,13.5644343,15.72854906,2.1641147600000004,1.1595433109952842
13199,3480.0,4886.0,2.3432232,3.2899392400000003,0.9467160400000001,1.4040229885057471
13201,28313.0,31342.0,19.06427542,21.10382228,2.039546859999998,1.1069826581429025
13205,156365.0,167030.0,105.2868091,112.4679802,7.1811711,1.0682058005308093
13207,12775.0,12917.0,8.6019185,8.69753278,0.0956142799999995,1.0111154598825831
13209,49216.0,53320.0,33.139101440000005,35.9024888,2.763387359999996,1.0833875162548763
13211,2346.0,2637.0,1.5796556400000001,1.7755975800000001,0.19594193999999998,1.1240409207161126
13215,4181.0,4676.0,2.81523454,3.14853784,0.33330329999999986,1.118392729012198
13217,2046.0,2191.0,1.3776536400000001,1.47528794,0.09763429999999995,1.0708699902248289
13219,208.0,212.0,0.14005472,0.14274808,0.0026933600000000057,1.0192307692307692
13221,5541.0,5712.0,3.73097694,3.84611808,0.11514113999999998,1.0308608554412562
13225,23733.0,24515.0,15.98037822,16.5069301,0.5265518800000013,1.0329499009817555
13229,216393.0,234094.0,145.70606262,157.62485396,11.918791339999984,1.0818002430762546
13231,3744.0,3753.0,2.5209849600000003,2.52704502,0.006060059999999812,1.002403846153846
13235,11762.0,12691.0,7.919825080000001,8.54535794,0.6255328599999999,1.0789831661282094
13237,25012.0,30659.0,16.84158008,20.64393106,3.80235098,1.2257716296177834
13239,48220.0,53513.0,32.4684548,36.03244342,3.5639886199999964,1.109767731231854
13243,31232.0,32686.0,21.029754880000002,22.00879124,0.9790363599999985,1.0465548155737705
13245,26094.0,29586.0,17.57013396,19.92143724,2.3513032799999998,1.13382386755576
13247,591.0,591.0,0.39794394,0.39794394,0.0,1.0
13249,7944.0,8820.0,5.3490129600000005,5.9388588,0.5898458399999997,1.1102719033232629
13251,140614.0,146299.0,94.68103076,98.50896866000001,3.827937900000009,1.0404298291777492
13253,131013.0,141790.0,88.21629342,95.4728786,7.256585180000002,1.082259012464412
13255,2843.0,2843.0,1.9143056200000002,1.9143056200000002,0.0,1.0
13259,17910.0,20491.0,12.059519400000001,13.797409940000001,1.7378905400000004,1.144109436069235
13261,51138.0,55545.0,34.43326092,37.4006703,2.9674093799999994,1.0861785756189135
13263,7191.0,9153.0,4.84198794,6.16308102,1.3210930799999998,1.2728410513141426
13265,2455.0,2475.0,1.6530497000000002,1.6665165000000002,0.013466800000000001,1.0081466395112015
13267,204175.0,222988.0,137.4791945,150.14673992000002,12.66754542000001,1.0921415452430514
13269,26387.0,29888.0,17.76742258,20.12478592,2.357363339999999,1.1326789707052716
