fips,rt_mean,rt_median,rt_std,rt_cv,rt_skew,rt_p10,rt_p50,rt_p90,rt_p99,rt_max,rt_iqr,frac_rt_zero,frac_rt_low,frac_rt_medium,frac_rt_high,frac_rt_extreme,wd_mean,wd_median,wd_std,wd_cv,wd_skew,wd_p90,wd_p99,wd_max,capacity,damage_recovery_corr,n_events,n_damaging_events
01047,1002.5510209810494,42.000000024,1742.8802984810839,1.7384454875678874,1.860697022833515,0.0,42.000000024,3455.142859117225,6194.4000035396575,6694.28571811102,745.2857147115918,0.32142857142857145,0.0,0.14285714285714285,0.10714285714285714,0.42857142857142855,584.8214285714286,24.5,1016.6801735330054,1.738445487567887,1.8606970228335165,2015.5000000000005,3613.4000000000005,3905.0,0.583333333,1.0,28.0,19.0
01049,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.083333333,0.0,1.0,0.0
01051,83.88405796736737,0.913043478221172,194.66677887127187,2.320664779319585,2.9849056275215933,0.0,0.913043478221172,175.8652173836582,732.8699999681353,809.3478260517675,58.141304345298195,0.5,0.0,0.05555555555555555,0.3333333333333333,0.1111111111111111,643.1111111111111,7.0,1492.4453047446398,2.320664779319585,2.9849056275215946,1348.3000000000015,5618.669999999995,6205.0,7.666666667,1.0,18.0,9.0
01053,2528.636591478697,810.6666666666666,3623.9264423522764,1.4331543150821349,2.002641989687837,0.0,810.6666666666666,6861.866666666665,15087.173333333349,19435.33333333333,4213.333333333333,0.20300751879699247,0.0,0.05263157894736842,0.07518796992481203,0.6691729323308271,3792.9548872180453,1216.0,5435.8896635284145,1.433154315082135,2.002641989687838,10292.799999999997,22630.760000000024,29153.0,1.5,1.0,133.0,106.0
01055,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.916666667,,2.0,0.0
01061,1312.9400141143262,398.7692307692308,1919.4598763624053,1.4619555011865648,2.272362639767751,0.0,398.7692307692308,3512.7384615384617,9024.898461538465,10491.384615384615,1833.5384615384617,0.1926605504587156,0.0,0.027522935779816515,0.13761467889908258,0.6422018348623854,4267.05504587156,1296.0,6238.244598177817,1.461955501186565,2.272362639767751,11416.400000000001,29330.920000000013,34097.0,3.25,1.0,109.0,88.0
01063,1198.8461550450002,12.000000012,1704.7922898038819,1.4220275742886213,1.3987847795093324,0.0,12.000000012,3141.0000031410004,5379.120005379117,5661.000005661,2442.000002442,0.46153846153846156,0.0,0.0,0.07692307692307693,0.46153846153846156,399.61538461538464,4.0,568.2640960330299,1.4220275742886215,1.3987847795093327,1047.0000000000002,1793.0399999999993,1887.0,0.333333333,0.9999999999999999,13.0,7.0
01065,1053.2121208291348,1027.6363632626776,976.5110582441279,0.9271741550746448,0.48889477948320587,0.0,1027.6363632626776,2537.454544531835,2694.54545356562,2711.999999013818,1551.2727267086282,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,965.4444444444445,942.0,895.1351370492877,0.9271741550746448,0.48889477948320537,2326.0,2470.0,2486.0,0.916666667,1.0,9.0,6.0
01067,407.85981511786787,77.83098591110812,676.7098743223123,1.6591727089533181,3.1499016663604826,0.0,77.83098591110812,979.5042252969293,2834.134647727649,4196.957746242425,639.4647886963681,0.28125,0.0,0.0625,0.203125,0.453125,2413.09375,460.5,4003.9129912138374,1.65924469002244,3.1498292602910967,5795.4,16768.62999999997,24832.0,5.916666667,0.9999999884701449,64.0,46.0
01069,161.1086785923518,51.07127430246835,204.35398644539526,1.268423204950155,1.1957082825427425,0.0,51.07127430246835,502.31274302395786,698.4907128033245,830.8509719940259,315.90064797545574,0.1590909090909091,0.0,0.2159090909090909,0.2727272727272727,0.3522727272727273,6214.193181818182,1970.5,7886.137591394665,1.2690525319470831,1.1953298738428773,19380.9,26950.099999999973,32057.0,38.58333333,0.999998620456148,88.0,74.0
01071,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.833333333,0.0,1.0,0.0
01073,2.8815515605143704,0.0,5.277334029847123,1.8314209963000259,1.4803511061509314,0.0,0.0,8.444654681543113,12.911447490468978,13.407757802571853,1.0,0.6,0.0,0.2,0.2,0.0,483.8,0.0,939.3594413215849,1.9416276174485012,1.4979460211316404,1440.0000000000002,2269.7999999999997,2362.0,176.1666667,0.9987526701853368,5.0,2.0
01077,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.66666667,0.0,1.0,0.0
