fips,earp_months_per_year,num_events,total_recovery_months,mean_recovery_per_event,max_recovery
01075,0.0,0,0.0,,
01077,0.0,1,0.0,0.0,0.0
01081,0.12718805514011655,19,188.89128098749006,9.941646367762635,90.14208828635998
01085,0.0,0,0.0,,
01087,25.014311643988552,26,37149.599970280324,1428.8307680877047,13043.9999895648
01089,0.0,1,0.0,0.0,0.0
01091,0.0,0,0.0,,
01093,0.0,1,0.0,0.0,0.0
01095,0.0,1,0.0,0.0,0.0
01097,12.828087656188298,127,19051.426702985562,150.01123388177606,3319.930870874835
01099,13.099127706119454,80,19453.957445153195,243.17446806441495,1413.9574466881738
01101,0.7913384437209859,34,1175.2434783630647,34.5659846577372,281.06086958965744
01105,0.0,0,0.0,,
01107,0.3151231193697538,7,467.999999064,66.85714272342857,215.999999568
01109,21.758789717142857,64,32314.714285714286,504.9174107142857,2821.4285714285716
01111,0.0,0,0.0,,
01113,1.3507862701639346,26,2006.0983606557377,77.15762925598992,563.6065573770492
01115,0.0,2,0.0,0.0,0.0
01117,0.0051493113677811555,4,7.64741641337386,1.911854103343465,7.64741641337386
01119,18.283201038283202,15,27153.000027153,1810.2000018102,6642.000006642
01121,0.0,3,0.0,0.0,0.0
01123,0.08621222970895188,14,128.03669722421344,9.145478373158102,62.6422018233684
01125,0.08346384887996552,6,123.95498393080096,20.659163988466826,40.186495179433216
01127,0.19796196000000002,5,294.0,58.8,294.0
01129,0.0,0,0.0,,
01131,40.30343908030344,48,59856.000059856,1247.000001247,14238.000014238
01133,0.0,1,0.0,0.0,0.0
09001,0.00067334,3,1.0,0.3333333333333333,1.0
